Key,SourceString,Context
"DID_Resource_Fat_T01_ItemDescription","Необходим для изготовления светильников.\r\nДобывается с некоторых животных.",""
"DID_Resource_Fat_T01_ItemName","Жир",""
"DID_Resource_Feather_T01_ItemDescription","Украсят любую шляпу и пригодятся в алхимии\r\nДобывается с птиц.",""
"DID_Resource_Feather_T01_ItemName","Перо",""
"DID_Resource_FiberPlant_T01_ItemDescription","Используется для создания ткани.\r\nДобывается с некоторых кустарников",""
"DID_Resource_FiberPlant_T01_ItemName","Растительное волокно",""
"DID_Resource_FicusSeeds_T01_ItemDescription","Из этих семян можно вырастить фикус",""
"DID_Resource_FicusSeeds_T01_ItemName","Семена фикуса",""
"DID_Resource_Firefly_T03_ItemDescription","Светлячок\r\nМожно найти в болотах.",""
"DID_Resource_Firefly_T03_ItemName","Светлячок",""
"DID_Resource_FishMeat_T02_ItemDescription","Прекрасное на вид мясо рыбы остается только вкусно приготовить!\r\nДобывается рыбалкой",""
"DID_Resource_FishMeat_T02_ItemName","Мясо рыбы",""
"DID_Resource_FlaxFiber_T02_ItemDescription","Используется для создания ткани.\r\nМожно добыть с выращенного или дикорастущего льна.",""
"DID_Resource_FlaxFiber_T02_ItemName","Льняное волокно",""
"DID_Resource_FlaxOil_T04_ItemName","Льняное масло",""
"DID_Resource_FlaxSeeds_T02_ItemDescription","Из этих семян можно вырастить лен\r\n\r\nРастет только на грядке",""
"DID_Resource_FlaxSeeds_T02_ItemName","Семена льна",""
"DID_Resource_GemAgility_T01_ItemDescription","Зеленый, как глаз кошки, камень.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemAgility_T01_ItemName","Изумруд",""
"DID_Resource_GemFortitude_T01_ItemDescription","Прочный камень цвета морской пучины.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemFortitude_T01_ItemName","Сапфир",""
"DID_Resource_GemMobility_T01_ItemDescription","Камень цвета прибрежной волны – нечастая находка на архипелаге.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemMobility_T01_ItemName","Аквамарин",""
"DID_Resource_GemPrecision_T01_ItemDescription","Хоть этот камень цветом и похож на песок – стоит он намного больше.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemPrecision_T01_ItemName","Топаз",""
"DID_Resource_GemStrengh_T01_ItemDescription","Похож на кусок застывшей крови.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemStrengh_T01_ItemName","Рубин",""
"DID_Resource_GemVlitality_T01_ItemDescription","Довольно дорогой самоцвет нежно-розового цвета.\r\nМожно найти в древних подземельях",""
"DID_Resource_GemVlitality_T01_ItemName","Гранат",""
"DID_Resource_GhostFabric_T04_ItemName","NOT USED  Ghost fabric",""
"DID_Resource_GhostIngot_T04_ItemName","NOT USED  Ghost ignot",""
"DID_Resource_GhostLeather_T04_ItemName","NOT USED  Ghost leather",""
"DID_Resource_GhostWood_T04_ItemName","NOT USED  Ghost wood",""
"DID_Resource_GlassBottle_T04_ItemName","Стеклянная бутылка",""
"DID_Resource_GoatHorn_T02_ItemDescription","Алхимический реагент\r\nДобывается с козлов.",""
"DID_Resource_GoatHorn_T02_ItemName","Рог горного козла",""
"DID_Resource_GoldIngot_T03_ItemDescription","Золотой слиток, необходим для улучшения бижутерии.",""
"DID_Resource_GoldIngot_T03_ItemName","Золотой слиток",""
"DID_Resource_GoldNugget_T03_ItemDescription","Ура! Золото! \r\nМожно найти в Болотах и переплавить в слитки. Или купить целые слитки у торговцев.",""
"DID_Resource_GoldNugget_T03_ItemName","NOT USED  Gold",""
"DID_Resource_GrapeJuice_T04_ItemName","NOT USED  Grape juice",""
"DID_Resource_GrapeSeeds_T04_ItemDescription","NOT USED  Grape seeds description",""
"DID_Resource_GrapeSeeds_T04_ItemName","NOT USED  Grape seeds",""
"DID_Resource_Hardwood_T02_ItemDescription","Используется при создании оружия, корабельных материалов и многого другого\r\nМожно добыть в предгорьях с деревьев диви-диви.",""
"DID_Resource_Hardwood_T02_ItemName","Твердая древесина",""
"DID_Resource_HealingHerbs_T01_ItemDescription","Набор душистых трав, обладающих живительной силой. Алхимический реагент.",""
"DID_Resource_HealingHerbs_T01_ItemName","Целебные травы",""
"DID_Resource_HealingHerbsSeeds_T01_ItemDescription","Из этих семян можно вырастить целебные травы\r\n\r\nРастет только на грядке",""
"DID_Resource_HealingHerbsSeeds_T01_ItemName","Семена целебных трав",""
"DID_Resource_HewnStone_T02_ItemDescription","Строительный материал\r\nПроизводится на верстаке",""
"DID_Resource_HewnStone_T02_ItemName","Тесаный камень",""
"DID_Resource_HolyDust_T04_ItemName","NOT USED Holy dust",""
"DID_Resource_HolyFabric_T04_ItemName","NOT USED Holy fabric",""
"DID_Resource_HolyIngot_T04_ItemName","NOT USED Holy ingot",""
"DID_Resource_HolyLeather_T04_ItemName","NOT USED Holy leather",""
"DID_Resource_HolyWood_T04_ItemName","NOT USED Holy wood",""
"DID_Resource_IcacoSeeds_T03_ItemDescription","Из этих семян можно вырастить икако\r\n\r\nРастет только на грядке",""
"DID_Resource_IcacoSeeds_T03_ItemName","Семена икако",""
"DID_Resource_Iron_T02_ItemDescription","Из нее можно делать слитки горного железа.\r\nМожно найти в природных карьерах Предгорий",""
"DID_Resource_Iron_T02_ItemName","Руда горного железа",""
"DID_Resource_Iron_T03_ItemDescription","Древний кусок металла неизвестного происхождения и состава.\r\nМожно найти в разрушенных поселениях Болот",""
"DID_Resource_Iron_T03_ItemName","Кусок металла (Ancient Scraps)",""
"DID_Resource_IronUtensils_T02_ItemDescription","Пригодится как в приготовлении обеда, так и в создании ядов. \r\nДелается на верстаке",""
"DID_Resource_IronUtensils_T02_ItemName","Железная утварь",""
"DID_Resource_ItemUpgradeArmor_T01_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeArmor_T01_ItemName","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeArmor_T02_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeArmor_T02_ItemName","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeArmor_T03_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeArmor_T03_ItemName","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T01_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T01_ItemName","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T02_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T02_ItemName","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T03_ItemDescription","NOT USED  Upgrade item",""
"DID_Resource_ItemUpgradeWeapon_T03_ItemName","NOT USED  Upgrade item",""
"DID_Resource_KeyBossArena_T02_ItemDescription","Открывает врата древнего храма.\r\n",""
"DID_Resource_KeyBossArena_T02_ItemName","Ключ от храма в Предгорьях",""
"DID_Resource_Leather_T01_ItemDescription","Будущие сапоги или шляпа.\r\nДобывается с животных у которых есть шерсть.",""
"DID_Resource_Leather_T01_ItemName","Грубая шкура",""
"DID_Resource_LeavesPlant_T01_ItemDescription","NOT USED Leaves description.",""
"DID_Resource_LeavesPlant_T01_ItemName","NOT USED Leaves",""
"DID_Resource_LeekSeeds_T03_ItemDescription","Из этих семян можно вырастить лук-порей\r\n\r\nРастет только на грядке",""
"DID_Resource_LeekSeeds_T03_ItemName","Семена лука-порей",""
"DID_Resource_LimeTreeSeeds_T02_ItemDescription","Из этих семян можно вырастить лайм\r\n\r\nРастет на земле",""
"DID_Resource_LimeTreeSeeds_T02_ItemName","Семена лайма",""
"DID_Resource_LinenFabric_T02_ItemDescription","Используется в портняжном деле.\r\nДелается на прялке из льняного волокна",""
"DID_Resource_LinenFabric_T02_ItemName","Ткань из льна",""
"DID_Resource_Lobstershroom_T01_ItemDescription","Растут на Болотах",""
"DID_Resource_Lobstershroom_T01_ItemName","Гриб-лобстер",""
"DID_Resource_Mahogany_T04_ItemName","NOT USED Mahogany",""
"DID_Resource_Meat_T01_ItemDescription","Жирный кусок мяса так и ждет чтобы его превратили в сочный стейк.\r\nДобывается с крупных животных.",""
"DID_Resource_Meat_T01_ItemName","Мясо",""
"DID_Resource_MeatBird_T01_ItemDescription","Додо на вкус как курица!\r\nДобывается с птиц.",""
"DID_Resource_MeatBird_T01_ItemName","Мясо птицы",""
"DID_Resource_MeatCrab_T01_ItemDescription","Крабы клацают на пляжах.\r\nДобывается с крабов.",""
"DID_Resource_MeatCrab_T01_ItemName","Мясо краба",""
"DID_Resource_MillstoneParts_T02_ItemDescription","Необходимы для создания жернова.\r\nДелается на верстаке",""
"DID_Resource_MillstoneParts_T02_ItemName","Детали жернова",""
"DID_Resource_MistyOrchid_T01_ItemDescription","Алхимический реагент. Часто встречается возле руин.\r\nЦветет в ночное время, днем встречается редко\r\nНе растет в Предгорьях. Издает звук который помогает в поиске.",""
"DID_Resource_MistyOrchid_T01_ItemName","Туманная орхидея",""
"DID_Resource_Nails_T01_ItemDescription","Можно добыть из обломков кораблей и лодок на берегу.\r\nДелаются на верстаке из меди или железа.",""
"DID_Resource_Nails_T01_ItemName","Гвозди",""
"DID_Resource_Nails_T02_ItemName","Steel Nails",""
"DID_Resource_Nails_T02_ItemDescription","Высококачественные гвозди, привезённые из метрополии. Самый надёжный способ добыть их — реквизировать с других кораблей или снять с их обломков.",""
"DID_Resource_Nails_T02_VanityText","Надежный, как слово капитана.",""
"DID_Resource_NavigationInstruments_T04_ItemName","Навигационные приборы",""
"DID_Resource_Obsidian_T03_ItemDescription","Обломок вулканического стекла. Нужен для изготовления бижутерии\r\nМожно найти в Болотах.",""
"DID_Resource_Obsidian_T03_ItemName","Обсидиан",""
"DID_Resource_TaintedBile_T03_ItemDescription","Bile from the remains of a tainted crocodile.\r\nДобывается c Plague Crocodile.",""
"DID_Resource_TaintedBile_T03_ItemName","Tainted Bile",""
"DID_Resource_OldArmor_Boots_T04_ItemDescription","NOT USED Desposable item",""
"DID_Resource_OldArmor_Boots_T04_ItemName","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Hands_T04_ItemDescription","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Hands_T04_ItemName","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Hat_T04_ItemDescription","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Hat_T04_ItemName","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Legs_T04_ItemDescription","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Legs_T04_ItemName","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Torso_T04_ItemDescription","NOT USED  Desposable item",""
"DID_Resource_OldArmor_Torso_T04_ItemName","NOT USED  Desposable item",""
"DID_Resource_Onion_T03_ItemDescription","Можно найти на Болотах",""
"DID_Resource_Onion_T03_ItemName","Лук",""
"DID_Resource_PalmSeeds_T01_ItemDescription","Из этих семян можно вырастить пальму",""
"DID_Resource_PalmSeeds_T01_ItemName","Семена пальмы",""
"DID_Resource_Peanut_T02_ItemDescription","Ими удобно хрустеть на ходу. Любимое лакомство пиратов.",""
"DID_Resource_Peanut_T02_ItemName","Орехи",""
"DID_Resource_PepperSeeds_T01_ItemDescription","Из этих семян можно вырастить перец\r\n\r\nРастет только на грядке",""
"DID_Resource_PepperSeeds_T01_ItemName","Семена кайенского перца",""
"DID_Resource_PineappleJuice_T04_ItemName","NOT USED Pineapple juice",""
"DID_Resource_PineappleSeeds_T04_ItemName","NOT USED Pineapple seeds",""
"DID_Resource_PlanksWood_T01_ItemDescription","Нужны для постройки кораблей\r\nДелается на верстаке",""
"DID_Resource_PlanksWood_T01_ItemName","Деревянная доска",""
"DID_Resource_Potato_T01_ItemDescription","Вкусный корнеплод, можно найти в джунглях",""
"DID_Resource_Potato_T01_ItemName","Батат",""
"DID_Resource_PotatoSeeds_T01_ItemDescription","Из этих семян можно вырастить батат\r\n\r\nРастет только на грядке",""
"DID_Resource_PotatoSeeds_T01_ItemName","Семена батата",""
"DID_Resource_Quartz_T04_ItemName","NOT USED Quartz",""
"DID_Resource_Resin_T03_ItemDescription","Очень вязкая. Пригодится чтобы что-нибудь как следует просмолить\r\nМожно найти в болотах.",""
"DID_Resource_Resin_T03_ItemName","Смола (Tar)",""
"DID_Resource_Rigging_T04_ItemName","Такелаж",""
"DID_Resource_Rope_T01_ItemDescription","Лучший друг приключенца.\r\nДелается на верстаке из растительного волокна",""
"DID_Resource_Rope_T01_ItemName","Моток веревки",""
"DID_Resource_RosellaSepal_T04_ItemName","NOT USED Rosella",""
"DID_Resource_Salt_T03_ItemDescription","Ингредиент для готовки\r\nЧасто встречаtтся в трюмах кораблей архипелага",""
"DID_Resource_Salt_T03_ItemName","Соль",""
"DID_Resource_Saltpeter_T02_ItemDescription","NOT USED Gunpowder ingredient description",""
"DID_Resource_Saltpeter_T02_ItemName","NOT USED Gunpowder ingredient",""
"DID_Resource_SenkamatiUmbraPepper_T03_ItemDescription","Секрет ее приготовления почти никому не известен. Ингредиент для готовки\r\nМожно найти на Болотах",""
"DID_Resource_SenkamatiUmbraPepper_T03_ItemName","Загадочная специя",""
"DID_Resource_SilverIngot_T02_ItemDescription","Серебряный слиток, необходим для улучшения бижутерии.",""
"DID_Resource_SilverIngot_T02_ItemName","Серебряный слиток",""
"DID_Resource_Soil_T02_ItemDescription","Добывается на заброшенных фермах Предгорий",""
"DID_Resource_Soil_T02_ItemName","Плодородная почва",""
"DID_Resource_SticksWood_T01_ItemDescription","NOT USED Sticks description",""
"DID_Resource_SticksWood_T01_ItemName","NOT USED Stick",""
"DID_Resource_Stone_T01_ItemDescription","Строительный материал\r\nРазбросаны по миру в единичном виде или в форме огромных глыб.",""
"DID_Resource_Stone_T01_ItemName","Камень",""
"DID_Resource_Sulfur_T01_ItemDescription","На всякий случай надо перекреститься.\r\nМожно найти рядом со скоплениями каменных глыб.",""
"DID_Resource_Sulfur_T01_ItemName","Сера",""
"DID_Resource_TanLeather_T02_ItemDescription","Используется в портняжном деле. \r\n\r\nДелается на дубильне.",""
"DID_Resource_TanLeather_T02_ItemName","Выделанная кожа",""
"DID_Resource_Tannin_T02_ItemDescription","Обладает дубильными свойствами и характерным вяжущим вкусом. Применяется при обработке кож и мехов.\r\n\r\nДелается на алхимическом столе из коры дерева Диви-Диви",""
"DID_Resource_Tannin_T02_ItemName","Танин",""
"DID_Resource_TarredPlanks_T03_ItemDescription","Прекрасно сопротивляются влаге, очень нужны при стройке кораблей",""
"DID_Resource_TarredPlanks_T03_ItemName","Просмоленные доски",""
"DID_Resource_TarredFabric_T03_ItemDescription","Прекрасно сопротивляется влаге, пригодится для парусов и крепкой одежды\r\n\r\nДелается на дубильне",""
"DID_Resource_TarredFabric_T03_ItemName","Просмоленная ткань",""
"DID_Resource_TeaLeaf_T04_ItemName","NOT USED  Tea leaf",""
"DID_Resource_ToledoSteel_T04_ItemName","NOT USED Toledo steel","NOT USED Толедская сталь"
"DID_Resource_TomatoSeeds_T02_ItemDescription","Из этих семян можно вырастить томаты\r\n\r\nРастет только на грядке",""
"DID_Resource_TomatoSeeds_T02_ItemName","Семена томата",""
"DID_Resource_TritonsTrumpet_T01_ItemDescription","Красивая ракушка.\r\nМожно найти на пляже.",""
"DID_Resource_TritonsTrumpet_T01_ItemName","Рог Тритона",""
"DID_Resource_TumbagoIngot_T03_ItemDescription","Древний сплав меди и золота, открытый индейцами в незапамятные времена, необходим для возвышения предметов экипировки.",""
"DID_Resource_TumbagoIngot_T03_ItemName","Слиток тумбага",""
"DID_Resource_UmbraEssence_T03_ItemDescription","Воплощенное проклятие\r\nВыжигается из tainted wood в плавильной печи",""
"DID_Resource_UmbraEssence_T03_ItemName","Essence Arborum",""
"DID_Resource_UndeadEssence_T01_ItemDescription","По слухам, может использоватся не только в алхимии но и для создания колдовского оружия. Странная штука, немного холодноватая на ощупь\r\nНаходится после убийства нежити",""
"DID_Resource_UndeadEssence_T01_ItemName","Эссенция мертвеца",""
"DID_Resource_UndeadEssence_T02_ItemDescription","Обжигает пальцы холодом\r\nНаходится после убийства сильной нежити",""
"DID_Resource_UndeadEssence_T02_ItemName","Сердце мертвеца",""
"DID_Resource_Varnish_T04_ItemName","NOT USED Varnish",""
"DID_Resource_VarnishedMahogany_T04_ItemName","NOT USED Varnish description",""
"DID_Resource_Vinegar_T04_ItemName","Уксус",""
"DID_Resource_VolcanicAsh_T04_ItemName","NOT USED Volcanic ash","Вулканический пепел"
"DID_Resource_WineBottle_T04_ItemName","NOT USED Wine bottle",""
"DID_Resource_WolfFang_T02_ItemDescription","Алхимический реагент. Также используется в качестве материала для украшений.\r\nДобывается с волков.",""
"DID_Resource_WolfFang_T02_ItemName","Волчий клык",""
"DID_Resource_WolfHead_T02_ItemDescription","Трофей. Древние народы подавали поджаренную голову как ритуальное блюдо своим вождям. Основной трюк – не сломать зубы о кости. Возможно, вожди древних редко улыбались...\r\nДобывается с волков.",""
"DID_Resource_WolfHead_T02_ItemName","Голова волка",""
"DID_Resource_Wood_T01_ItemDescription","Строительный материал\r\nДобывается с крупных деревьев и пальм.",""
"DID_Resource_Wood_T01_ItemName","Древесина",""
"DID_Resource_WoodenBeam_T02_ItemDescription","Материал для строительства кораблей\r\nПроизводится из древесины предгорных деревьев Диви-Диви\r\nДелается на верстаке",""
"DID_Resource_WoodenBeam_T02_ItemName","Деревянный брус",""
"EID_Armor_Mask_Senkamati_T03_ItemDescription","Ритуальная маска древних народов",""
"EID_Armor_Mask_Senkamati_T03_ItemName","Маска древних народов",""
"EID_Backpack_L00_T01_ItemDescription","Дырявый, но довольно вместительный\r\nДелается на верстаке",""
"EID_Backpack_L00_T01_ItemName","Рваный мешок из парусины",""
"EID_Backpack_L01_T01_ItemDescription","Вместит провиант на неделю и две бутылки рома.",""
"EID_Backpack_L01_T01_ItemName","Рюкзак матроса",""
"EID_Backpack_L02_T01_ItemDescription","Надежен как якорь, просторен как палуба корабля.",""
"EID_Backpack_L02_T01_ItemName","Рюкзак Боцмана",""
"EID_Backpack_L03_T01_ItemDescription","Бездонный, словно морская пучина!",""
"EID_Backpack_L03_T01_ItemName","Рюкзак Квартирмейстера",""
"EID_Backpack_L04_T01_ItemDescription","С ним не страшно отправиться даже в самый долгий путь!",""
"EID_Backpack_L04_T01_ItemName","Рюкзак Путешественника",""
"EID_Backpack_L10_T01_ItemDescription","Огромный бездонный мешок",""
"EID_Backpack_L10_T01_ItemName","Огромный бездонный мешок",""
"EID_MeleeWeapon_Fists_T00_ItemDescription","С левой или с правой?",""
"EID_MeleeWeapon_Fists_T00_ItemName","Кулаки",""
"EID_Resource_ClayPot_T01_ItemDescription","Это не шлем – на голову не надевать. Незаменим в алхимии и готовке.\r\nДелается на верстаке",""
"EID_Resource_ClayPot_T01_ItemName","Глиняный котелок",""
"EID_Resource_CopperPot_T01_ItemDescription","Это не шлем – на голову не надевать. Незаменим в алхимии и готовке.\r\nДелается на верстаке",""
"EID_Resource_CopperPot_T01_ItemName","Медный котелок",""
"EID_Tool_Axe_T00_ItemDescription","Рубит? Рубит!\r\nДелается на верстаке",""
"EID_Tool_Axe_T00_ItemName","Каменный топор",""
"EID_Tool_Axe_T01_ItemDescription","Неплохая альтернатива каменному топору. Но не справится с прочными породами дерева.",""
"EID_Tool_Axe_T01_ItemName","Медный топор",""
"EID_Tool_Axe_T02_ItemDescription","Железный топор, сможет справится с прочной древесиной Предгорья",""
"EID_Tool_Axe_T02_ItemName","Железный топор",""
"EID_Tool_Axe_T03_ItemDescription","Болотный топор, справится с чем угодно, даже с проклятыми деревьями",""
"EID_Tool_Axe_T03_ItemName","Болотный топор",""
"EID_Tool_FishingRod_T02_ItemDescription","С такой каждый день становится отличным деньком для рыбалки!\r\nДелается на верстаке",""
"EID_Tool_FishingRod_T02_ItemName","Простая удочка",""
"EID_Tool_Pickaxe_T00_ItemDescription","Долбит? Долбит!\r\nДелается на верстаке",""
"EID_Tool_Pickaxe_T00_ItemName","Каменная кирка",""
"EID_Tool_Pickaxe_T01_ItemDescription","Неплохая альтернатива каменной кирке. Но с прочными породами придется туго.",""
"EID_Tool_Pickaxe_T01_ItemName","Медная кирка",""
"EID_Tool_Pickaxe_T02_ItemDescription","Железная кирка, сильно облегчает добычу руды",""
"EID_Tool_Pickaxe_T02_ItemName","Железная кирка",""
"EID_Tool_Pickaxe_T03_ItemDescription","Болотная кирка, разрушит даже самую прочную породу в два счета",""
"EID_Tool_Pickaxe_T03_ItemName","Болотная кирка",""
"EID_Tool_Shovel_T01_ItemDescription","Незаменима, если нужно выкопать яму, клад, разровнять землю или насыпать холм",""
"EID_Tool_Shovel_T01_ItemName","Лопата",""
"EID_Tool_Torch_T01_ItemDescription","Огонь горит ярко",""
"EID_Tool_Torch_T01_ItemName","Факел",""
"RD_AID_Ammo_FirearmProjectile_AncientMetal_T03_UIDataName","Bullet Arborum 5 шт.",""
"RD_AID_Ammo_FirearmProjectile_FineMetal_T02_UIDataName","Железная пуля 5 шт.",""
"RD_AID_Ammo_FirearmProjectile_RoughMetal_T02_UIDataName","Медная пуля 5 шт.",""
"RD_AID_Ammo_FirearmProjectile_StoneBullet_T01_UIDataName","Каменная пуля 5 шт.",""
"RD_AID_Ammo_Gunpowder_Homemade_T02_Buy_UIDataName","Кустарный порох",""
"RD_AID_Ammo_Gunpowder_Homemade_T02_UIDataName","Кустарный порох, 10 pcs.",""
"RD_AID_Ammo_Gunpowder_Homemade_T02_UIDataName_10","Кустарный порох, 15 pcs.",""
"RD_BuildObject_Bits_Collection_T01_Window_01_UIDataName","Окна из палок",""
"RD_BuildObject_Bits_Collection_T01_Window_02_UIDataName","Изящные окна из палок",""
"RD_BuildObject_Bits_Collection_T01_Canopy_UIDataName","Навесы из палок",""
"RD_BuildObject_Bits_Collection_T01_Door_01_UIDataName","Двери из палок",""
"RD_BuildObject_Bits_Collection_T01_Door_02_UIDataName","Изящные двери из палок",""
"RD_BuildObject_Bits_Collection_T01_Fence_UIDataName","Длинный забор из палок",""
"RD_BuildObject_Bits_Collection_T01_Floor_UIDataName","Пол из тростника",""
"RD_BuildObject_Bits_Collection_T01_BigFloor_UIDataName","Большой пол из тростника",""
"RD_BuildObject_Bits_Collection_T01_TriangleFloor_UIDataName","Треугольный пол из тростника",""
"RD_BuildObject_Bits_Collection_T01_TriangleFloor_Logs_UIDataName","A triangular floor section made of logs",""
"RD_BuildObject_Bits_Collection_T01_TriangleFloor_Mahogany","A triangular floor section made of mahogany",""
"RD_BuildObject_Bits_Collection_T01_TriangleFloor_Marble","A triangular floor section made of marble",""
"RD_BuildObject_Bits_Collection_T01_Basement_UIDataName","Фундамент из тростника",""
"RD_BuildObject_Bits_Collection_T01_Pillar_UIDataName","Деревянные балки",""
"RD_BuildObject_Bits_Collection_T01_Roof_26_UIDataName","Крыша из листьев 26°",""
"RD_BuildObject_Bits_Collection_T01_Roof_45_UIDataName","Крыша из листьев 45°",""
"RD_BuildObject_Bits_Collection_T01_Roof_Corner_26_UIDataName","Угловая крыша из листьев 26°",""
"RD_BuildObject_Bits_Collection_T01_Roof_Corner_45_UIDataName","Угловая крыша из листьев 45°",""
"RD_BuildObject_Bits_Collection_T01_Roof_Ridge_26_UIDataName","Конек крыши из листьев 26°",""
"RD_BuildObject_Bits_Collection_T01_Roof_Ridge_45_UIDataName","Конек крыши из листьев 45°",""
"RD_BuildObject_Bits_Collection_T01_TriangleRoof_UIDataName","Треугольные крыши из листьев",""
"RD_BuildObject_Bits_Collection_T01_BigRoof_26_UIDataName","Большая крыша из листьев 26°",""
"RD_BuildObject_Bits_Collection_T01_BigRoof_45_UIDataName","Большая крыша из листьев 45°",""
"RD_BuildObject_Bits_Collection_T01_CornerWall_26_UIDataName","Треугольные стены из палок, коры и листьев 26°",""
"RD_BuildObject_Bits_Collection_T01_CornerWall_45_UIDataName","Треугольные стены из палок, коры и листьев 45°",""
"RD_BuildObject_Bits_Collection_T01_CornerWall_64_UIDataName","Треугольные стены из палок, коры и листьев 64°",""
"RD_BuildObject_Bits_Collection_T01_CornerWall_13_UIDataName","A triangular walls made of sticks, bark and leaves 13°",""
"RD_BuildObject_Bits_Collection_T01_Stairs_UIDataName","Лестница из палок",""
"RD_BuildObject_Bits_Collection_T01_Wall_UIDataName","Стены из палок, коры и листьев",""
"RD_BuildObject_Bits_Collection_T01_BigWall_UIDataName","Большие стены из палок, коры и листьев",""
"RD_BuildObject_Bits_Collection_T02_RoofCap_UIDataName","Башенка дымохода",""
"RD_BuildObject_Bits_StonePlanks_FahwerkWall_UIDataName","Фахверк",""
"RD_BuildObject_Bits_Collection_T02_Basement_01_UIDataName","Фундамент из мелкого камня",""
"RD_BuildObject_Bits_Collection_T02_Basement_02_01_UIDataName","Фундамент из крупного камня",""
"RD_BuildObject_Bits_Collection_T02_Basement_02_02_UIDataName","Большой фундамент из крупного камня",""
"RD_BuildObject_Bits_Collection_T02_StoneStairs_UIDataName","Лестница из камня",""
"RD_BuildObject_Bits_Collection_T02_StoneStairs_Triangle_UIDataName","Уголки лестницы из камня",""
"RD_BuildObject_Bits_Collection_T02_Window_Wood_UIDataName","Окна из досок",""
"RD_BuildObject_Bits_Collection_T02_Window_Cool_UIDataName","Окна из досок с решеткой",""
"RD_BuildObject_Bits_Collection_T02_Window_Glass_UIDataName","Застекленные окна из досок",""
"RD_BuildObject_Bits_Collection_T02_Door_UIDataName","Двери из досок",""
"RD_BuildObject_Bits_Collection_T02_Door_Glass_UIDataName","Двери из досок с оконцем",""
"RD_BuildObject_Bits_Collection_T02_Canopy_UIDataName","Навесы из соломы",""
"RD_BuildObject_Bits_Collection_T02_BigRoof_UIDataName","Большие крыша из соломы 26°",""
"RD_BuildObject_Bits_Collection_T02_Roof_UIDataName","Крыши из соломы 26°",""
"RD_BuildObject_Bits_Collection_T02_TriangleRoof_UIDataName","Треугольные крыши из соломы 45°",""
"RD_BuildObject_Bits_Collection_T02_Floor_UIDataName","Пол из досок",""
"RD_BuildObject_Bits_Collection_T02_TriangleFloor_UIDataName","Треугольный пол из досок",""
"RD_BuildObject_Bits_Collection_T02_BigFloor_UIDataName","Большой пол из досок",""
"RD_BuildObject_Bits_Collection_T02_Wall_01_UIDataName","Стена из камня",""
"RD_BuildObject_Bits_Collection_T02_Wall_02_UIDataName","Стена из досок",""
"RD_BuildObject_Bits_Collection_T02_Wall_03_UIDataName","Стена из досок и камня",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Stone_64_UIDataName","Треугольные стены из камня 64°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Stone_45_UIDataName","A triangular wall made of stone at 45°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Stone_26_UIDataName","A triangular wall made of stone at 26°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Stone_13_UIDataName","A triangular wall made of stone at 13°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Wood_26_UIDataName","Треугольные стены из досок 26°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Wood_45_UIDataName","Треугольные стены из досок 45°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Wood_64_UIDataName","Треугольные стены из досок 64°",""
"RD_BuildObject_Bits_Collection_T02_CornerWall_Wood_13_UIDataName","A triangular wall made of planks at 13°",""
"RD_BuildObject_Bits_Collection_T02_BigWall_01_UIDataName","Большая стена из камня",""
"RD_BuildObject_Bits_Collection_T02_BigWall_02_UIDataName","Большая стена из досок",""
"RD_BuildObject_Bits_Collection_T02_BigWall_03_UIDataName","Большая стена из досок и камня",""
"RD_BuildObject_Bits_Collection_T02_Panel_01_UIDataName","Панели из досок",""
"RD_BuildObject_Bits_Collection_T02_Panel_02_UIDataName","Панели из камня и досок",""
