Key,SourceString,Context
"Building_PillarT04_EAE_A_Name","NOT USEDCorner pillar",""
"Building_WallLT02_ABA_01_Name","NOT USEDCorner block","Угловой блок 01 левый"
"Building_WallRT02_ABA_01_Name","NOT USEDCorner block","Угловой блок 01 правый"
"Building_WallLT02_ABA_02_Name","NOT USEDCorner block","Угловой блок 02 левый"
"Building_WallRT02_ABA_02_Name","NOT USEDCorner block","Угловой блок 02 правый"
"Building_WallT02_ABA_01_Name","NOT USEDBarricade wall","Заполняющая стенка баррикады"
"Building_WallT02_DBA_01_Name","NOT USEDBarricade outerwall wall","Баррикада внешняя стенка"
"Building_WallT02_DBA_02_Name","NOT USEDBarricade inner wall","Баррикада внутренняя стенка"
"Building_StockadeT02_AAB_01_Name","Частокол для баррикад","Частокол для баррикад"
"Decorations_Jug_01_Name","Глиняный кувшин",""
"Decorations_Bowl_01_Name","Деревянная миска",""
"Decorations_Cup_01_Name","Деревянная кружка",""
"Decorations_FryingPan_01_Name","Грубая сковорода",""
"Decorations_Jug_02_Name","Глиняный кувшин",""
"Decorations_Jug_03_Name","Глиняный кувшин",""
"Decorations_Plate_01_Name","Грубая тарелка",""
"Decorations_Teapot_01_Name","Грубый чайник",""
"Decorations_SignalBonfire_01_Name","Сигнальный костер",""
"Decorations_Bucket_01_Name","Деревянное ведро",""
"Building_CanopyT01_D_Name","Навес","Палочный навес 2x1"
"Building_CanopyT01_D_Desc","Навес сделанный из прутьев\r\n\r\nУстанавливается на стену\r\n\r\nКомфорт +1\r\nБонусы комфорта в категории не суммируются",""
"Building_CanopyT01_E_Name","Арочный навес","Длинный арочный навес из жердей 2x1"
"Building_CanopyT01_A_Name","Навес","Соломенный навес 2x1"
"Building_CanopyT01_B_Name","Двускатный навес",""
"Building_CanopyT01_Description","Арочный навес сделанный из прутьев\r\n\r\nУстанавливается на стену\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1\r\nБонусы комфорта в категории не суммируются",""
"Building_CanopyT02_Description","Навес сделанный из соломы\r\n\r\nУстанавливается на стену\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1\r\nБонусы комфорта в категории не суммируются",""
"Building_DoorWayT01_BCE_E_Name","Дверь","Одинарная палочная дверь с круглым окном"
"Building_DoorWayT01_BCE_E_Desc","Дверь из прутьев с окном","Одинарная палочная дверь с круглым окном"
"Building_DoorWayT01_BCE_F_Name","Дверь","Одинарная палочная дверь в форме полуарки"
"Building_DoorWayT01_BCE_F_Desc","Дверь из прутьев с большим окном","Одинарная палочная дверь в форме полуарки"
"Building_DoorWayT01_BCE_G_Name","Дверь","Одинарная палочная дверь с аркой"
"Building_DoorWayT01_BCE_G_Desc","Дверь из прутьев с аркой","Одинарная палочная дверь с аркой"
"Building_DoorWayT01_CCE_G_Name","Двойная дверь",""
"Building_DoorWayT01_CCE_G_Desc","Двойная дверь из прутьев с аркой",""
"Building_DoorWayT01_CCE_E_Name","Двойная дверь",""
"Building_DoorWayT01_CCE_E_Desc","Двойная дверь из прутьев с окном",""
"Building_DoorWayT01_CCE_F_Name","Двойная дверь",""
"Building_DoorWayT01_CCE_F_Desc","Двойная дверь из прутьев с большим окном",""
"Building_DoorWayT02_BCE_C_Name","Дверь",""
"Building_DoorWayT02_BCE_C_Desc","Дверь из досок",""
"Building_DoorWayT02_CCE_C_Name","Двойная дверь",""
"Building_DoorWayT02_CCE_C_Desc","Двойная дверь из досок",""
"Building_DoorWayT03_CCE_A_Name","Двойная дверь",""
"Building_DoorWayT03_CCE_A_Desc","Состаренная двойная дверь из бревен",""
"Building_DoorWayT03_CCE_B_Name","Двойная дверь",""
"Building_DoorWayT03_CCE_B_Desc","Изящная cостаренная двойная дверь из бревен",""
"Building_DoorWayT03_BCE_A_Name","Дверь","Одинарная бревенчатая дверь"
"Building_DoorWayT03_BCE_A_Desc","Состаренная дверь из бревен","Одинарная бревенчатая дверь"
"Building_DoorWayT03_BCE_B_Name","Дверь",""
"Building_DoorWayT03_BCE_B_Desc","Изящная cостаренная дверь из бревен",""
"Building_FenceT01_BAE_B_Name","Забор (прутья)",""
"Building_FenceT01_BAE_B_Description","Длинный забор из прутьев",""
"Building_FloorT01_AEA_D_Name","Пол (прутья)",""
"Building_FloorT01_AEA_D_Description","Пол из прутьев",""
"Building_PillarT01_AAE_D_Name","Большая балка (прутья)",""
"Building_PillarT01_AAE_D_Desc","Большая балка из прутьев 45°",""
"Building_PillarT01_ABE_D_Desc","Большая балка из прутьев 64°",""
"Building_PillarT01_ABE_D_Name","Большая балка (прутья)",""
"Building_PillarT01_AEE_D_Name","Большая балка (прутья)",""
"Building_PillarT01_AEE_D_Desc","Большая горизонтальная балка из прутьев",""
"Building_PillarT01_BAE_D_Name","Большая балка (прутья)",""
"Building_PillarT01_BAE_D_Desc","Большая балка из прутьев 26°",""
"Building_PillarT01_EAE_D_Name","Большой столб (прутья)",""
"Building_PillarT01_EAE_D_Desc","Большой столб из прутьев",""
"Building_StairsT01_AAB_B_Name","Лестница (прутья)",""
"Building_StairsT01_AAB_B_Desc","Лестница из прутьев 26°",""
"Building_StairsT01_AAA_B_Name","Лестница (прутья)",""
"Building_StairsT01_AAA_B_Desc","Лестница из прутьев 45°",""
"Building_WindowframeT01_AAE_C_Name","Маленькое окно","Малое круглое окно из прутьев 1x1"
"Building_WindowframeT01_AAE_C_Desc","Маленькое круглое окно из прутьев","Малое круглое окно из прутьев 1x1"
"Building_WindowframeT01_AAE_D_Name","Квадратное окно","Малое окно из прутьев 1x1"
"Building_WindowframeT01_ABE_B_Desc","Узкое овальное окно из прутьев","Малое овальное окно из прутьев 1x2"
"Building_WindowframeT01_ABE_B_Name","Узкое окно","Малое овальное окно из прутьев 1x2"
"Building_WindowframeT01_BAE_B_Name","Длинное окно","Малое круглое окно из прутьев 2x1"
"Building_WindowframeT01_BAE_B_Desc","Длинное круглое окно из прутьев","Малое круглое окно из прутьев 2x1"
"Building_WindowframeT01_BAE_C_Name","Длинное окно","Малое овальное окно из прутьев 2x1"
"Building_WindowframeT01_BAE_C_Desc","Длинное овальное окно из прутьев","Малое овальное окно из прутьев 2x1"
"Building_WindowframeT01_BBE_B_Name","Окно","Среднее круглое окно из прутьев со створкой 2x2"
"Building_WindowframeT01_BBE_B_Desc","Круглое окно из прутьев","Среднее круглое окно из прутьев со створкой 2x2"
"Building_WindowframeT01_BBE_C_Name","Двустворчатое окно","Среднее окно  из досок со створками 2x2"
"Building_WindowframeT01_BBE_C_Desc","Квадратное окно из прутьев","Среднее окно  из досок со створками 2x2"
"Building_WindowframeT01_BBE_D_Name","Овальное окно","Среднее окно из прутьев 2x2"
"Building_WindowframeT01_BBE_D_Desc","Овальное окно из прутьев","Среднее окно из прутьев 2x2"
"Building_WindowframeT01_CBE_A_Name","Длинное окно","Большое окно из прутьев 3x2"
"Building_WindowframeT01_CBE_A_Desc","Длинное овальное окно из прутьев","Большое окно из прутьев 3x2"
"Building_WindowframeT03_ABE_A_Name","Узкое окно","Малое болотное окно 1x2"
"Building_WindowframeT03_ABE_A_Desc","Состаренное узкое окно из прутьев","Малое болотное окно 1x2"
"Building_WindowframeT03_BBE_A_Name","Двустворчатое окно","Среднее болотное окно 2x2"
"Building_WindowframeT03_BBE_A_Desc","Состаренное двойное окно из прутьев","Среднее болотное окно 2x2"
"Building_WallT01_AAE_D_Name","Стена (листья)",""
"Building_WallT01_AAE_D_Description","Стена из листьев",""
"Building_WallAngleUpT01_BAE_D_Name","Треугольная стена (листья)","Треугольная стена из листьев 26°"
"Building_WallAngleUpT01_BAE_D_Description","Треугольная стена из листьев 26°",""
"Building_WallAngleDownT01_BAE_D_Name","Треугольная стена (листья)","Обратная треугольная стена из листьев 26°"
"Building_WallAngleDownT01_BAE_D_Description","Обратная треугольная стена из листьев 26°",""
"Building_WallAngleUpT01_AAE_D_Name","Треугольная стена (листья)",""
"Building_WallAngleUpT01_AAE_D_Description","Треугольная стена из листьев 45°",""
"Building_WallAngleDownT01_AAE_D_Name","Треугольная стена (листья)","Обратная треугольная стена из листьев 45°"
"Building_WallAngleDownT01_AAE_D_Description","Обратная треугольная стена из листьев 45°","Обратная треугольная стена из листьев 45°"
"Building_WallAngleDownT01_ABE_D_Name","Треугольная стена (листья)","Обратная треугольная стена из листьев 64°"
"Building_WallAngleDownT01_ABE_D_Description","Обратная треугольная стена из листьев 64°","Обратная треугольная стена из листьев 64°"
"Building_WallAngleUpT01_ABE_D_Name","Треугольная стена (листья)","Треугольная стена из листьев 64°"
"Building_WallAngleUpT01_ABE_D_Description","Треугольная стена из листьев 64°",""
"Building_ArchT02_AAE_A_Name","Уголок (брус)",""
"Building_ArchT02_AAE_A_Desc","Уголок из бруса",""
"Building_WallT02_BDE_BA_Name","Левая панель (доски)","Левая стена из досок 2x4"
"Building_WallT02_BDE_BA_Desc","Левая панель из досок","Левая стена из досок 2x4"
"Building_WallT02_BDE_BB_Name","Правая панель (доски)","Правая стена из досок 2x4"
"Building_WallT02_BDE_BB_Desc","Правая панель из досок","Правая стена из досок 2x4"
"Building_WallT02_AAE_A_Name","Стена (доски)",""
"Building_WallT02_AAE_A_Desc","Стена из досок",""
"Building_WallT02_AAE_D_Name","Стена (камень и брус)",""
"Building_WallT02_AAE_D_Desc","Стена из камня и бруса",""
"Building_WallT02_BBE_C_Name","Большая стена (камень)",""
"Building_WallT02_BBE_C_Desc","Большая стена из камня",""
"Building_WallT02_BBE_A_Name","Большая стена (брус)",""
"Building_WallT02_BBE_A_Desc","Большая стена из бруса",""
"Building_WallT02_BBE_D_Name","Большая стена (камень и брус)",""
"Building_WallT02_BBE_D_Desc","Большая стена из камня и бруса",""
"Building_WallT02_BDE_A_Name","Левая панель (камень и брус)","Панель из камня обрамленная балками левая 2x4"
"Building_WallT02_BDE_A_Desc","Левая панель из камня и бруса","Панель из камня обрамленная балками левая 2x4"
"Building_WallT02_BDE_B_Name","Правая панель (камень и брус)","Панель из камня обрамленная балками правая 2x4"
"Building_WallT02_BDE_B_Desc","Правая панель из камня и бруса","Панель из камня обрамленная балками правая 2x4"
"Building_WallT02_AAE_B_Name","Стена из досок и бруса",""
"Building_WallAngleDownT02_ABE_A_Name","Треугольная стена (доски)",""
"Building_WallAngleDownT02_ABE_A_Desc","Обратная треугольная стена из досок 64°",""
"Building_WallAngleDownT02_ABE_C_Name","Треугольная стена (камень)",""
"Building_WallAngleDownT02_ABE_C_Desc","Обратная треугольная стена из камня 64°",""
"Building_WallAngleUPT02_ABE_C_Name","Треугольная стена (камень)",""
"Building_WallAngleUPT02_ABE_C_Desc","Треугольная стена из камня 64°",""
"Building_WallAngleUpT02_AAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleUpT02_AAE_C_Desc","A triangular wall made of stone at 45°",""
"Building_WallAngleDownT02_AAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleDownT02_AAE_C_Desc","A reverse triangular wall made of stone at 45°",""
"Building_WallAngleUpT02_BAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleUpT02_BAE_C_Desc","A triangular wall made of stone at 26°",""
"Building_WallAngleDownT02_BAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleDownT02_BAE_C_Desc","A reverse triangular wall made of stone at 26°",""
"Building_WallAngleUpT02_DAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleUpT02_DAE_C_Desc","A triangular wall made of stone at 13°",""
"Building_WallAngleDownT02_DAE_C_Name","Triangular Wall (Stone)",""
"Building_WallAngleDownT02_DAE_C_Desc","A reverse triangular wall made of stone at 13°",""
"Building_WallAngleUpT02_DAE_A_Name","Triangular Wall (Planks)",""
"Building_WallAngleUpT02_DAE_A_Desc","A triangular wall made of planks at 13°",""
"Building_WallAngleDownT02_DAE_A_Name","Triangular Wall (Planks)",""
"Building_WallAngleDownT02_DAE_A_Desc","A reverse triangular wall made of planks at 13°",""
"Building_WallAngleUpT03_DAE_A_Name","Triangular Wall (Clay)",""
"Building_WallAngleUpT03_DAE_A_Desc","A triangular wall made of clay at 13°",""
"Building_WallAngleDownT03_DAE_A_Name","Triangular Wall (Clay)",""
"Building_WallAngleDownT03_DAE_A_Desc","A reverse triangular wall made of clay at 13°",""
"Building_WallAngleUpT01_DAE_D_Name","Triangular Wall (Leaves)",""
"Building_WallAngleUpT01_DAE_D_Desc","A triangular wall made of leaves at 13°",""
"Building_WallAngleDownT01_DAE_D_Name","Triangular Wall (Leaves)",""
"Building_WallAngleDownT01_DAE_D_Desc","A reverse triangular wall made of leaves at 13°",""
"Building_WallAngleUpT01_DAE_E_Name","Triangular Wall (Sticks)",""
"Building_WallAngleUpT01_DAE_E_Desc","A triangular wall made of sticks at 13°",""
"Building_WallAngleDownT01_DAE_E_Name","Triangular Wall (Sticks)",""
"Building_WallAngleDownT01_DAE_E_Desc","A reverse triangular wall made of sticks at 13°",""
"Building_WallAngleUpT01_DAE_F_Name","Triangular Wall (Bark)",""
"Building_WallAngleUpT01_DAE_F_Desc","A triangular wall made of bark at 13°",""
"Building_WallAngleDownT01_DAE_F_Name","Triangular Wall (Bark)",""
"Building_WallAngleDownT01_DAE_F_Desc","A reverse triangular wall made of bark at 13°",""
"Building_WallAngleUpT03_DAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleUpT03_DAE_D_Desc","A triangular wall made of logs at 13°",""
"Building_WallAngleDownT03_DAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleDownT03_DAE_D_Desc","A reverse triangular wall made of logs at 13°",""
"Building_WallAngleUpT03_ABE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleUpT03_ABE_D_Desc","A triangular wall made of logs at 64°",""
"Building_WallAngleDownT03_ABE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleDownT03_ABE_D_Desc","A reverse triangular wall made of logs at 64°",""
"Building_WallAngleUpT03_BAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleUpT03_BAE_D_Desc","A triangular wall made of logs at 26°",""
"Building_WallAngleDownT03_BAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleDownT03_BAE_D_Desc","A reverse triangular wall made of logs at 26°",""
"Building_WallAngleUpT03_AAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleUpT03_AAE_D_Desc","A triangular wall made of logs at 45°",""
"Building_WallAngleDownT03_AAE_D_Name","Triangular Wall (Logs)",""
"Building_WallAngleDownT03_AAE_D_Desc","A reverse triangular wall made of logs at 45°",""
"Building_WallAngleUpT04_AAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleUpT04_AAE_B_Desc","A triangular wall made of limestone at 45°",""
"Building_WallAngleDownT04_AAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleDownT04_AAE_B_Desc","A reverse triangular wall made of limestone at 45°",""
"Building_WallAngleUpT04_ABE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleUpT04_ABE_B_Desc","A triangular wall made of limestone at 64°",""
"Building_WallAngleDownT04_ABE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleDownT04_ABE_B_Desc","A reverse triangular wall made of limestone at 64°",""
"Building_WallAngleUpT04_BAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleUpT04_BAE_B_Desc","A triangular wall made of limestone at 26°",""
"Building_WallAngleDownT04_BAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleDownT04_BAE_B_Desc","A reverse triangular wall made of limestone at 26°",""
"Building_WallAngleUpT04_DAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleUpT04_DAE_B_Desc","A triangular wall made of limestone at 13°",""
"Building_WallAngleDownT04_DAE_B_Name","Triangular Wall (Limestone)",""
"Building_WallAngleDownT04_DAE_B_Desc","A reverse triangular wall made of limestone at 13°",""
"Building_WallAngleUpT04_AAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleUpT04_AAE_D_Desc","A triangular wall made of mahogany at 45°",""
"Building_WallAngleDownT04_AAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleDownT04_AAE_D_Desc","A reverse triangular wall made of mahogany at 45°",""
"Building_WallAngleUpT04_ABE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleUpT04_ABE_D_Desc","A triangular wall made of mahogany at 64°",""
"Building_WallAngleDownT04_ABE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleDownT04_ABE_D_Desc","A reverse triangular wall made of mahogany at 64°",""
"Building_WallAngleUpT04_BAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleUpT04_BAE_D_Desc","A triangular wall made of mahogany at 26°",""
"Building_WallAngleDownT04_BAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleDownT04_BAE_D_Desc","A reverse triangular wall made of mahogany at 26°",""
"Building_WallAngleUpT04_DAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleUpT04_DAE_D_Desc","A triangular wall made of mahogany at 13°",""
"Building_WallAngleDownT04_DAE_D_Name","Triangular Wall (Mahogany)",""
"Building_WallAngleDownT04_DAE_D_Desc","A reverse triangular wall made of mahogany at 13°",""
"Building_ArchT03_AAE_A_Name","Уголок (состаренный)",""
"Building_ArchT03_AAE_A_Desc","Состаренный уголок из бревен",""
"Building_BasementT03_BBB_A_Name","Фундамент (бревна)","Средний фундамент из бревен 2x2"
"Building_BasementT03_BBB_A_Desc","Фундамент из бревен","Средний фундамент из бревен 2x2"
"Building_BasementT02_BBB_B_Name","Фундамент (камень)","Средний фундамент из крупного камня 2x2"
"Building_BasementT02_BBB_B_Desc","Фундамент из крупного камня","Средний фундамент из крупного камня 2x2"
"Building_BasementT02_AAA_A_Name","Блок (камень)","Фундамент из мелкого камня 1x1"
"Building_BasementT02_AAA_A_Desc","Блок из мелкого камня","A block made of small stones. (Alt: Block of small stones.)"
"Building_BasementT02_AAA_B_Name","Блок (камень)","Фундамент из крупного камня 1x1"
"Building_BasementT02_AAA_B_Desc","Блок из крупного камня","Фундамент из крупного камня 1x1"
"Building_FloorT03_AEA_A_Name","Пол (бревна)",""
"Building_FloorT03_AEA_A_Desc","Пол из бревен",""
"Building_FloorT03_BAB_A_Name","Большой пол (бревна)",""
"Building_FloorT03_BAB_A_Desc","Большой пол из бревен",""
"Building_FloorT03_BEB_A_Name","Закругленный пол (бревна)","Закругленный пол из бревен 2x2"
"Building_FloorT03_BEB_A_Desc","Закругленный пол из бревен","Закругленный пол из бревен 2x2"
"Building_PillarT03_AAF_B_Name","Большая балка (состаренная)",""
"Building_PillarT03_AAF_B_Desc","Состаренная малая балка из бревна 45°",""
"Building_PillarT03_AAG_A_Name","Балка (состаренная)",""
"Building_PillarT03_AAG_A_Desc","Состаренная балка из прутьев 45°",""
"Building_PillarT03_ABF_B_Name","Большая балка (состаренная)",""
"Building_PillarT03_ABF_B_Desc","Состаренная балка из бревна 64°",""
"Building_PillarT03_ABG_A_Name","Балка (состаренная)",""
"Building_PillarT03_ABG_A_Desc","Состаренная балка из прутьев 64°",""
"Building_PillarT03_AFF_B_Name","Большая балка (состаренная)",""
"Building_PillarT03_AFF_B_Desc","Состаренная горизонтальная балка из бревна",""
"Building_PillarT03_AGG_A_Name","Балка (состаренная)",""
"Building_PillarT03_AGG_A_Desc","Состаренная балка из прутьев",""
"Building_PillarT03_BAF_B_Name","Большая балка (состаренная)",""
"Building_PillarT03_BAF_B_Desc","Состаренная балка из прутьев 26°",""
"Building_PillarT03_BAG_A_Name","Балка (состаренная)",""
"Building_PillarT03_BAG_A_Desc","Состаренная малая балка из прутьев 26°",""
"Building_PillarT03_FAF_B_Name","Большой столб (состаренный)",""
"Building_PillarT03_FAF_B_Desc","Большой состаренный столб из бревна",""
"Building_PillarT03_GAG_A_Name","Столб (состаренный)",""
"Building_PillarT03_GAG_A_Desc","Состаренный столб из прутьев",""
"Building_RailingsStairsT03_AAB_A_Name","Состаренные перила (прутья)",""
"Building_RailingsStairsT03_AAB_A_Desc","Древние перила для лестницы из прутьев 26°",""
"Building_StairsT03_AAA_A_Name","Состаренная лестница (бревна)",""
"Building_StairsT03_AAA_A_Desc","Состаренная лестница из бревен 45°",""
"Building_StairsT03_AAB_A_Name","Состаренная лестница (бревна)",""
"Building_StairsT03_AAB_A_Desc","Состаренная лестница из бревен 26°",""
"Building_StairsT02_AAB_A_Name","Лестница (доски)",""
"Building_StairsT02_AAB_A_Desc","Лестница из досок 26°",""
"Building_StairsT02_AAA_A_Name","Лестница (камень)",""
"Building_StairsT02_AAA_A_Desc","Лестница из камня 45°",""
"Building_StairsCornerUpT02_AAA_A_Name","Уголок лестницы (камень)",""
"Building_StairsCornerUpT02_AAA_A_Desc","Уголок лестницы из камня 45°",""
"Building_StairsCornerDownT02_AAA_A_Name","Уголок лестницы (камень)",""
"Building_StairsCornerDownT02_AAA_A_Desc","Обратный уголок лестницы из камня 45°",""
"Building_WallT03_AAE_A_Name","Стена (глина)",""
"Building_WallT03_AAE_A_Desc","Стена из глины",""
"Building_WallT03_BBE_A_Name","Большая стена (глина)",""
"Building_WallT03_BBE_A_Desc","Большая стена из глины",""
"Building_WallAngleUpT03_BAE_A_Name","Треугольная стена (глина)","Треугольная стена из глины 26° 2x1"
"Building_WallAngleUpT03_BAE_A_Desc","Треугольная стена из глины 26°","Треугольная стена из глины 26° 2x1"
"Building_WallAngleUpT03_AAE_A_Name","Треугольная стена (глина)","Треугольная стена из глины 45° 1x1"
"Building_WallAngleUpT03_AAE_A_Desc","Треугольная стена из глины 45°","Треугольная стена из глины 45° 1x1"
"Building_WallAngleUpT03_ABE_A_Name","Треугольная стена (глина)","Треугольная стена из глины 64° 1x2"
"Building_WallAngleUpT03_ABE_A_Desc","Треугольная стена из глины 64°","Треугольная стена из глины 64° 1x2"
"Building_WallAngleDownT03_BAE_A_Name","Треугольная стена (глина)","Обратная треугольная стена из глины 26° 2x1"
"Building_WallAngleDownT03_BAE_A_Desc","Обратная треугольная стена из глины 26°","Обратная треугольная стена из глины 26° 2x1"
"Building_WallAngleDownT03_AAE_A_Name","Треугольная стена (глина)","Обратная треугольная стена из глины 45° 1x1"
"Building_WallAngleDownT03_AAE_A_Desc","Обратная треугольная стена из глины 45°","Обратная треугольная стена из глины 45° 1x1"
"Building_WallAngleDownT03_ABE_A_Name","Треугольная стена (глина)","Обратная треугольная стена из глины 64° 1x2"
"Building_WallAngleDownT03_ABE_A_Desc","Обратная треугольная стена из глины 64°","Обратная треугольная стена из глины 64° 1x2"
"Building_WallT03_AAE_B_Name","Стена (глина и бревна)",""
"Building_WallT03_AAE_B_Desc","Стена из глины и бревен",""
"Building_WallT03_AAE_C_Name","Стена (глина и бревна)",""
"Building_WallT03_AAE_C_Desc","Осыпавшаяся стена из глины и бревен",""
"Building_WallT03_AAE_D_Name","Стена (бревна)",""
"Building_WallT03_AAE_D_Desc","Стена из бревен",""
"Building_WallT03_BBE_B_Name","Большая стена (глина и бревна)",""
"Building_WallT03_BBE_B_Desc","Большая стена из глины и бревен",""
"Building_WallT03_BBE_C_Name","Большая стена (глина и бревна)",""
"Building_WallT03_BBE_C_Desc","Большая осыпавшаяся стена из глины и бревен",""
"Building_WallT03_BBE_D_Name","Большая стена (бревна)",""
"Building_WallT03_BBE_D_Desc","Большая стена из бревен",""
"Building_WallT03_BAB_A_Name","Полукруглая стена (глина)","Полукруглая стена из глины 2x2"
"Building_WallT03_BAB_A_Desc","Осыпавшаяся полукруглая стена из глины","Полукруглая стена из глины 2x2"
"Building_RoofT03_AAB_A_Name","Крыша (камыш)",""
"Building_RoofT03_AAB_A_Desc","Крыша из камыша 26°",""
"Building_RoofT03_BAB_A_Name","Большая крыша (камыш)",""
"Building_RoofT03_BAB_A_Desc","Большая крыша из камыша 26°",""
"Building_FenceT03_AAE_A_Name","Забор (прутья)","Забор из болотных веток 1x1"
"Building_FenceT03_AAE_A_Desc","Забор из прутьев","Забор из болотных веток 1x1"
"Building_RoofCornerUpT03_BDB_B_Name","Угловая крыша (камыш)",""
"Building_RoofCornerUpT03_BDB_B_Desc","Большая угловая крыша из камыша 64°",""
"Building_RoofCapFrontonT03_DDD_A_Name","Большой фронтон (камыш)",""
"Building_RoofCapFrontonT03_DDD_A_Desc","Большой фронтон из камыша 26°",""
"Building_RoofCornerUpT03_BDB_C_Name","Угловая крыша (камыш)",""
"Building_RoofCornerUpT03_BDB_C_Desc","Большая угловая закругленная крыша из камыша 64°",""
"Building_RoofCornerUpT03_DBD_A_Name","Большая угловая крыша (камыш)","Угловая крыша из камыша в четверть круга 26°"
"Building_RoofCornerUpT03_DBD_A_Desc","Большая угловая крыша из камыша 26°","Угловая крыша из камыша в четверть круга 26°"
"Building_RoofCornerUpT03_BAB_B_Name","Угловая крыша (камыш)",""
"Building_RoofCornerUpT03_BAB_B_Desc","Угловая закругленная крыша из камыша 26°",""
"Building_RoofCornerUpT03_BAB_A_Name","Угловая крыша (камыш)",""
"Building_RoofCornerUpT03_BAB_A_Desc","Угловая крыша из камыша 26°",""
"Building_RoofCornerUpT03_ABA_A_Name","Угловая крыша (камыш)",""
"Building_RoofCornerUpT03_ABA_A_Desc","Угловая крыша из камыша 64°",""
"Building_RoofCornerDownT03_ABA_A_Name","Угловая крыша (камыш)",""
"Building_RoofCornerDownT03_ABA_A_Desc","Обратная угловая крыша из камыша 64°",""
"Building_RoofT03_ABA_A_Name","Крыша (камыш)",""
"Building_RoofT03_ABA_A_Desc","Крыша из камыша 64°",""
"Building_RoofT03_BBA_A_Name","Большая крыша (камыш)",""
"Building_RoofT03_BBA_A_Desc","Большая крыша из камыша 64°",""
"Building_PillarT03_DFF_B_Name","Балка настенная (глина)",""
"Building_PillarT03_DFF_B_Desc","Малая балка для стены из глины",""
"Building_PillarT02_DFF_B_Name","Балка настенная (доски)",""
"Building_PillarT02_DFF_B_Desc","Малая балка для стены из досок",""
"Building_RoofCapT03_ABA_A_Name","Конёк крыши (камыш)","Конёк крыши из камыша 64° (1x2)"
"Building_RoofCapT03_ABA_A_Desc","Конёк крыши из камыша 64°","Конёк крыши из камыша 64° (1x2)"
"Building_RoofCapT03_AEA_A_Name","Конёк крыши (камыш)","Конёк крыши из камыша 26° (1x1)"
"Building_RoofCapT03_AEA_A_Desc","Конёк крыши из камыша 26°","Конёк крыши из камыша 26° (1x1)"
"Building_BuildingCenter_Name","Bonfire","Большой костер - Центр поселения"
"Building_BuildingCenter_Descriptions","This is the heart of your settlement—without it, most workbenches and crafting stations won’t function.\r\n\r\nThis is the place where you can rest and get Rested effect that improves your Stamina Recovery Rate\r\n\r\nComfort +1",""
"Building_POI_Floor","Элемент POI","DEV ONLY"
"Building_FloorT01_AEA_A1_Name","NOT USEDFloors",""
"Farming_Ficus_Name","Саженец фикуса",""
"Farming_HealingHerbs_Name","Саженец целебных трав",""
"Farming_Palm_Name","Саженец пальмы",""
"Farming_Yucca_Name","Саженец юкки",""
"Farming_Palm_Description","Растет только на земле",""
"Farming_Ficus_Description","Растет только на земле",""
"Farming_Mancinella_Description","Растет только на земле",""
"Farming_Yucca_Description","Растет только на земле",""
"Farming_HealingHerbs_Description","Растет только на грядке\r\n\r\nУрожай - целебные травы, семя целебной травы",""
"Farming_BushBanana_Name","Саженец банана",""
"Farming_BlackBean_Name","Саженец фасоли",""
"Farming_Bromalia_Name","Саженец бромелии",""
"Farming_BushLeek_Name","Саженец лука-порея",""
"Farming_BushPepper_Name","Саженец перца",""
"Farming_BushPotato_Name","Саженец батата",""
"Farming_BushTomato_Name","Саженец томата",""
"Farming_LimeTree_Name","Саженец лайма",""
"Farming_BushAloe_Name","Саженец алоэ",""
"Farming_BushMancinella_Name","Саженец куста",""
"Farming_BlackBean_Description","Растет только на грядке\r\n\r\nУрожай - фасоль, семя фасоли",""
