Key,SourceString,Context
"Dialogue_Letty_SacrificialLambQuest_03v1_Player","Мне очень жаль, Летти...",""
"Dialogue_Letty_SacrificialLambQuest_03v2_Player","Майкл оставил тебе письмо...",""
"Dialogue_Letty_SacrificialLambQuest_03v3_Player","Он мертв. Я хочу найти тех, кто его убил.",""
"Dialogue_Letty_SacrificialLambQuest_04v1_Letty","Бедный Майкл... Я знала... говорила ему, что нельзя идти против Детей Ковчега.",""
"Dialogue_Letty_SacrificialLambQuest_04v2_Letty","Мой Майкл... мертв? Я знала... говорила ему, что нельзя идти против Детей Ковчега.",""
"Dialogue_Letty_SacrificialLambQuest_04v3_Letty","О боже... Майкл... Нельзя было идти против Детей Ковчега. Нельзя. Но он не послушал.",""
"Dialogue_Letty_SacrificialLambQuest_05_Player","Расскажи мне об этих Детях Ковчега. Кто они?",""
"Dialogue_Letty_SacrificialLambQuest_06_Letty","Фанатики, которые верят, что скоро наступит Конец Света и только избранные спасутся на Новом Ковчеге. Их глава называет себя Ноем.",""
"Dialogue_Letty_SacrificialLambQuest_07_Letty","После смерти моей семьи оставаться одной было невыносимо, и Дети Ковчега стали для меня спасением. Ной... он умеет говорить так, что чувствуешь себя нужной.",""
"Dialogue_Letty_SacrificialLambQuest_08_Letty","Я отдала ему свое небольшое наследство – все деньги, оставленные отцом... А потом узнала про убийства.",""
"Dialogue_Letty_SacrificialLambQuest_09_Letty","Самые верные последователи Ноя избавляются от тех, кто не слушается его приказов. Как Майкл.",""
"Dialogue_Letty_SacrificialLambQuest_10_Letty","Он присоединился к Детям Ковчега недавно, но быстро в них разочаровался и постоянно дерзил главе. Майклу не нравилось, как Ной со мной обращался.",""
"Dialogue_Letty_SacrificialLambQuest_11_Letty","Однажды я случайно услышала, как другие планировали от него избавиться. Я сразу рассказала Майклу, и мы сбежали. Но... Ной отправил за нами убийц.",""
"Dialogue_Letty_SacrificialLambQuest_12_Letty","Сначала нам везло, а потом Майкл сказал, что у него есть план. Я должна была ждать, пока он все устроит. Только теперь ждать бесполезно. Он не вернется...",""
"Dialogue_Letty_SacrificialLambQuest_13v1_Player","Где я могу найти Детей Ковчега?",""
"Dialogue_Letty_SacrificialLambQuest_13v2_Player","Помоги мне отомстить его убийцам.",""
"Dialogue_Letty_SacrificialLambQuest_14v2_Letty","Месть противоречит заповедям. Меня учили, что насилие порождает только насилие, но... Но Ной сотворил столько зла, что его надо остановить.",""
"Dialogue_Letty_SacrificialLambQuest_15_Letty","У них есть корабль. Новый Ковчег. Он обычно ходит недалеко от Тортуги или стоит в гавани одного из островов неподалеку.",""
"Dialogue_Letty_SacrificialLambQuest_16v1_Player","Спасибо за помощь, Летти.",""
"Dialogue_Letty_SacrificialLambQuest_16v2_Player","Тебе лучше спрятаться, пока я не разберусь с Детьми Нового Ковчега.",""
"Dialogue_Letty_SacrificialLambQuest_16v3_Player","Обещаю, что отомщу за Майкла.",""
"Dialogue_Letty_SacrificialLambQuest_17v1_Letty","Пожалуйста, береги себя. Эти люди опасны и готовы ради Ноя пойти на самые страшные преступления.",""
"Dialogue_Letty_SacrificialLambQuest_17v2_Letty","Без Майкла мне больше нет смысла прятаться. ",""
"Dialogue_Letty_SacrificialLambQuest_17v3_Letty","Это не вернет его к жизни. Но я желаю тебе удачи.",""
"Dialogue_NewArkCorpse_SacrificialLambQuest_QuestCompleted_Corpse","Здесь больше нечего искать и незачем оставаться.",""
"Dialogue_NewArkCorpse_SacrificialLambQuest_QuestUnavailable_Corpse","На корабле нет ни одного живого человека. Кровавые пятна украсили палубы и борта. Что бы здесь ни произошло, лучше убраться подальше.",""
"Dialogue_NewArkCorpse_SacrificialLambQuest_01_Corpse","Кровь въелась в палубные доски и давно потемнела, в воздухе висит тяжелый запах разложения. Если на корабле были фанатики, то сейчас они мертвы.",""
"Dialogue_NewArkCorpse_SacrificialLambQuest_02_Corpse","Открывшаяся перед вами картина не похожа работу утопленников. Они бы не стали убирать за собой трупы. Возможно, их привлек запах крови.",""
"Dialogue_NewArkCorpse_SacrificialLambQuest_03_Corpse","А значит... кто-то заранее разделался с Детьми Ковчега.",""
"Dialogue_LongBen_SacrificialLambQuest_Part2_01_Player","Похоже, кто-то до нас расправился с сектантами. <T_GRAY>[Рассказать Бену об увиденном на Новом Ковчеге]</> <img id=\""Quest\""/>",""
"Dialogue_LongBen_SacrificialLambQuest_Part2_02_Ben","М-да, приятель. Кажется, стар я стал. Раньше бы сам с ними давно разобрался. Может, и правда пора на покой?",""
"Dialogue_LongBen_SacrificialLambQuest_Part2_03_Ben","Вот что скажу: либо кто-то подчищал следы, либо секта нарвалась на мстителей. Фанатики многим перешли дорогу.",""
"Dialogue_LongBen_SacrificialLambQuest_Part2_04_Ben","Пока все стихло, но шепчет моя селезенка, про Новый Ковчег мы еще услышим.",""
"Dialogue_CharlieSharp_CommonIntro","Хоть бы всем еды хватило...",""
"Dialogue_CharlieSharp_HelpingBucaneers_Part3_01_Player","Анри Буше передал выделанные шкуры. <img id=\""Quest\""/>",""
"Dialogue_CharlieSharp_HelpingBucaneers_Part3_02_Charlie","Спасибо за помощь. Пустим эту кожу на обувку.",""
"Dialogue_CharlieSharp_HelpingBucaneers_Part3_03_Charlie","Передай мою благодарность мистеру Буше вместе с этим бочонком. Их карманы он, может, не наполнит, зато поднимет дух.",""
"Dialogue_CharlieSharp_HelpingBucaneers_Part3_04_Charlie","Вот бы заодно нашелся умелец, который к этому рому приготовит и привезет охотникам 20 порций жареного кабаньего мяса на палке.","Skewered Meat"
"Dialogue_CharlieSharp_HelpingBucaneers_Part3_05_Charlie","Уж я-то знаю: ничто так не радует, как полный желудок.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_01_Charlie","Опять где-то пожар? Наводнение? Кто-то сломал руку, ногу, проломил себе голову? Или у кого-то снова голодный обморок?",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_02v1_Player","И часто здесь такое случается?",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_02v2_Player","Длинный список потенциальных проблем.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_02v3_Player","Эй! Я тут ни при чем!",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_03v1_Charlie","Смеешься? После нападения утопленников на Тортуге до сих пор люди в себя прийти не могут. Тут что ни день, то новая напасть.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_03v2_Charlie","Ты МНЕ это говоришь? Люди бежали сюда после нападения утопленников на Тортугу. Еды почти нет, воды мало, даже простыней на всех не хватает.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_03v3_Charlie","Да какая разница? Если не ты, так какой-нибудь другой балбес.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_04_Charlie","Ты ведь не из моих подопечных, верно? Это же твой корабль у причала? Чтоб мне провалиться...",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_05_Charlie","Я – Чарли Шарп. Отвечаю за пропащие души горожан после гибели губернатора.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_06_Charlie","Мы устроили здесь временное убежище для тех, кто потерял все свое добро. Только проблемы плодятся как мухи в навозе.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_07_Charlie","Вот например, корабль, который вез продовольствие, сел на мель во время шторма, а наши запасы подходят к концу.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_08_Charlie","Не все жители так же привычны к голоду, как моряки.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_09_Charlie","Мы знаем, где корабль, но он кишит утопленниками. Мои ребята не осилят. Вот бы кто толковый помог.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_10v1_Player","Рассказывай где корабль.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_10v2_Player","Почему-то все считают меня добрым самаритянином.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_10v3_Player","И конечно, помочь надо исключительно от чистого сердца.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_11v1_Charlie","Вот спасибо! У меня будто кандалы с рук свалились, аж дышать легче стало.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_11v2_Charlie","Глаза у тебя добрые. Несмотря на симпатичные узоры на теле.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_11v3_Charlie","Благодарность не всегда исчисляется в золоте.",""
"Dialogue_CharlieSharp_HelpingResidents_Part1_12_Charlie","Как достанешь продовольствие, вези его сюда. Мы люди небогатые, но найдем, чем отблагодарить.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_01_Player","У меня получилось достать продовольствие. <img id=\""Quest\""/>",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_02_Charlie","И я, и выжившие жители Тортуги тебе благодарны.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_03_Charlie","Губернатор погиб, Хорниголд застрял на суше... приходится пока мне за всем приглядывать.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_04_Charlie","И дела тут похожи на прокисшее вино: вылить жалко, а пить невозможно. ",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_05_Charlie","Среди людей распространяются болезни, а мы без лекарств. У губернатора друг был – доктор Скелтон. Хороший человек, бродяг бесплатно лечил.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_06_Charlie","Похоже, утопленники до него добрались. Жалко. Без врача половина выживших скоро помрет, а вторая половина за ними последует.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_07_Player","Доктор Скелтон жив и находится в моем лагере.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_08_Charlie","Да неужто?! Первая добрая весть за долгое время. Вот бы кто-нибудь толковый к нему зашел, сказал бы, что жителям нужны лекарства.",""
"Dialogue_CharlieSharp_HelpingResidents_Part2_09_Charlie","Доктор Скелтон, добрая душа, нас в беде не оставит.",""
"Dialogue_Galen_HelpingResidents_Part3_01_Player","Чарли Шарп передал, что среди жителей Тортуги распространяются болезни. <img id=\""Quest\""/>",""
"Dialogue_Galen_HelpingResidents_Part3_02_Galen","На Тортуге пострадало слишком много людей. У меня есть запас лекарств, но их слишком мало.",""
"Dialogue_Galen_HelpingResidents_Part3_03_Galen","Для пополнения запасов не хватает ингредиентов.",""
"Dialogue_Galen_HelpingResidents_Part3_04v1_Player","Я могу что-то сделать?",""
"Dialogue_Galen_HelpingResidents_Part3_04v2_Player","Часов в сутках вам тоже не хватает. Когда вы спали последний раз?",""
"Dialogue_Galen_HelpingResidents_Part3_04v3_Player","На Тортуге были еще врачи? Может кто-то еще сможет сделать лекарств?",""
"Dialogue_Galen_HelpingResidents_Part3_05v2_Galen","После шестой чашки кофе это уже неважно. Или восьмой?..",""
"Dialogue_Galen_HelpingResidents_Part3_05v3_Galen","Несколько мясников и цирюльник. Конечность они отрезать могут, а вот сохранить пациенту жизнь после ампутации - не факт.",""
"Dialogue_Galen_HelpingResidents_Part3_06_Galen","Я сделаю еще лекарств, но мне нужны целебные травы.",""
"Dialogue_Galen_HelpingResidents_Part3_07_Galen","Соберите для меня пятнадцать пучков, Капитан. Этого будет достаточно.",""
"Dialogue_Galen_HelpingResidents_Part4_01_Player","Вот травы для лекарств. <img id=\""Quest\""/>",""
"Dialogue_Galen_HelpingResidents_Part4_02_Galen","Изумительно! Ситуация только что перешла из фатальной в умеренно тяжкую.",""
"Dialogue_Galen_HelpingResidents_Part4_03_Galen","Я уже подготовил основу лечебных микстур, так что осталось добавить травы, разлить по склянкам.",""
"Dialogue_Galen_HelpingResidents_Part4_04_Galen","Отправьте их мистеру Шарпу вместе с моими рекомендациями.",""
"Dialogue_SupplyBoxes_HelpingResidents_QuestCompleted","На корабле больше ничего нет.",""
"Dialogue_SupplyBoxes_HelpingResidents_QuestUnavailable","Вокруг этого места полно утопленников. Лучше поскорее убраться с корабля, пока не вылезли новые.",""
"Dialogue_SupplyBoxes_HelpingResidents_01","Запасы продовольствия аккуратно сложены на корабле. Даже странно, что утопленники их не разворошили.",""
"Dialogue_SupplyBoxes_HelpingResidents_02","Забрать запасы продовольствия <img id=\""Exit\""/>",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_01_Player","Доктор Скелтон передал лекарства для заболевших. <img id=\""Quest\""/>",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_02_Charlie","Я же говорил, что он хороший человек. Жаль, что на Тортуге госпиталь его сгорел. Да что уж теперь...",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_03_Charlie","Мне тут от Долговязого Бена весточка пришла, что Джим Годарт, еще одна шавка Черной Бороды, планирует напасть. Хочет набрать живой товар на продажу.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_04_Charlie","Вот бы нашелся добрый человек, который прирежет Годарта. А то людям и так несладко.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_05v1_Player","Нужно предотвратить его атаку.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_05v2_Player","Долговязый Бен может ошибаться?",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_05v3_Player","Вечно этим пиратам неймется.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_06v1_Charlie","Давай карту – покажу, где засел Годарт.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_06v2_Charlie","У него лучшие информаторы в мире. Если Бен скажет, что луна грохнется с неба, значит пора надеть шлем покрепче... или рыть себе могилу.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_06v3_Charlie","Устраивают бунт каждый раз, как заканчивается ром.",""
"Dialogue_CharlieSharp_HelpingResidents_Part5_07v2v3_Charlie","Ты же не откажешь в помощи несчастным жителям, правда? Давай карту – покажу, где засел Годарт.",""
"Dialogue_CharlieSharp_HelpingResidents_Part6_01_Player","Джим Годарт больше никого не побеспокоит. <img id=\""Quest\""/>",""
"Dialogue_CharlieSharp_HelpingResidents_Part6_02_Charlie","Спасибо, дружище. Ты помог нам избежать судьбы, похуже чем петля. Был бы жив губернатор, он бы закатил праздник в твою честь.",""
"Dialogue_CharlieSharp_HelpingResidents_Part6_03_Charlie","Вот твоя награда. Как бы дальше ни сложились наши дела, если уж выживем, ты всегда сможешь на нас рассчитывать.",""
"Dialogue_CharlieSharp_AskQuestion_Intro_01_Player","У меня есть к тебе пара вопросов.",""
"Dialogue_CharlieSharp_AskQuestion_Intro_02_Charlie","Поболтать я всегда рад.",""
"Dialogue_CharlieSharp_AskQuestion_Leave_01_Player","Пока это все...",""
"Dialogue_CharlieSharp_AskQuestion_Leave_02_Charlie","Как скажешь.",""
"Dialogue_CharlieSharp_AskQuestion_AboutThisPlace_01_Player","Что это за место?",""
"Dialogue_CharlieSharp_AskQuestion_AboutThisPlace_02_Charlie","Лагерь беженцев. Тех, кому повезло выжить после нападения утопленников на Тортугу. Или не повезло. Это как посмотреть.",""
"Dialogue_CharlieSharp_AskQuestion_AnyoneHelps_01_Player","Вам кто-нибудь помогает?",""
"Dialogue_CharlieSharp_AskQuestion_AnyoneHelps_02_Charlie","Братству не до нас. Капитан Хорниголд думает только о том, как Черную Бороду пустить ко дну. Кто покрепче из жителей был – сразу к нему присоединились. Мстить хотят.",""
"Dialogue_CharlieSharp_AskQuestion_AnyoneHelps_03_Charlie","Анри из буканьеров помогает, чем может. Да вот еще Марита. Характер у девки поганый, но сердце доброе. Хотя кажется, что только о деньгах и болтает.",""
"Dialogue_CharlieSharp_AskQuestion_AboutCharlie_01_Player","Расскажи о себе.",""
"Dialogue_CharlieSharp_AskQuestion_AboutCharlie_02_Charlie","Мой отец был пиратом. За это его и повесили. Висеть бы мне там же, если б губернатор не спас. Я тогда еще мальчишкой был. С тех пор служу ему.",""
"Dialogue_CharlieSharp_AskQuestion_AboutCharlie_03_Charlie","Губернатора убили, а я все равно служу. Как пес.",""
"Dialogue_LongBen_FirstMeet_01_Ben","Приятно видеть новые лица на пороге Конца Света. Интересные у тебя узоры на теле, приятель.",""
"Dialogue_LongBen_FirstMeet_02v1_Player","Доктор говорит, они не заразные.",""
"Dialogue_LongBen_FirstMeet_02v2_Player","Знаешь, как бывает... Немножко магии, немножко удачи, целая куча мертвецов. И вот ты просыпаешься разукрашенный с головы до ног.",""
"Dialogue_LongBen_FirstMeet_02v3_Player","Новый вид татуировок.",""
"Dialogue_LongBen_FirstMeet_03v1_Ben","Если доктора зовут Гален Скелтон, то я даже могу тебе поверить.",""
"Dialogue_LongBen_FirstMeet_03v2_Ben","Ну хотя бы без кольца на пальце.",""
"Dialogue_LongBen_FirstMeet_03v3_Ben","Я бы советовал держаться подальше от такого мастера.",""
"Dialogue_LongBen_FirstMeet_04_Player","Что произошло на Тортуге?",""
"Dialogue_LongBen_FirstMeet_05_Ben","Кто знает... То ли утопленникам стало тесно в рундуке Дейви Джонса, то ли Черная Борода напортачил с древними реликвиями.",""
"Dialogue_LongBen_FirstMeet_06_Ben","Говорят, он теперь повелевает мертвецами: заставил их выползти из моря и напасть на город. В ту ночь разразился жуткий шторм, прибрежные дома затопило.",""
"Dialogue_LongBen_FirstMeet_07_Ben","Жители, которые смогли выжить, убрались на остров неподалеку. Здесь остались те, кому уже нечего терять.",""
"Dialogue_LongBen_Rumours_Intro_Player","Что слышно?",""
"Dialogue_LongBen_Rumours_Leave_Player","Пока это все.",""
"Dialogue_LongBen_Rumours_Dodo_Ben","Кажется, популяция додо на архипелаге резко сократилась. Странно, да? Что за больной станет пачками убивать этих безобидных существ?",""
"Dialogue_LongBen_Rumours_SeaDevil_Ben","Говорят, кто-то сильно разозлил Морского дьявола, раз вся Тортуга кишит ходячими трупами.",""
"Dialogue_LongBen_Rumours_Mermaids_Ben","Один моряк недавно клялся, что русалки заманили их корабль на скалы. Поражаюсь, как он вообще ворочал языком, когда выдул бочонок рома.",""
"Dialogue_LongBen_Rumours_Advisor_Ben","Болтают, что Эдвард Тич нашел едва живого беднягу в древних руинах и сделал его своим советником. Вот уж полная чушь. Всем известно, что Черная Борода никого не слушает.",""
"Dialogue_LongBen_Rumours_KillHands_Ben","Слыхал, Черная Борода жаждет выпустить кишки тому, кто убил его правую руку.",""
"Dialogue_LongBen_Rumours_Traitor_01_Ben","Доктор Скелтон тяжело переживает предательство Франсуа Арно. А я ведь тоже не сразу поверил.",""
"Dialogue_LongBen_Rumours_Traitor_02_Ben","Куда катится мир, если мы теряем веру в свои убеждения и самых близких друзей?",""
"Dialogue_LongBen_Rumours_Priestess_Ben","Тут слух пошел, что на Болотах заколдованная жрица есть. Кто ее поцелует – получит сокровища и красавицу-жену в придачу. Чего только не придумают...",""
"Dialogue_Marita_FirstMeet_01_Marita","Я тебя здесь раньше не видела.",""
"Dialogue_Marita_FirstMeet_02v1_Player","Я здесь недавно.",""
"Dialogue_Marita_FirstMeet_02v2_Player","Так давай познакомимся. Перед тобой лучший капитан по эту сторону земного шара.",""
"Dialogue_Marita_FirstMeet_02v3_Player","Ты большая шишка? ",""
"Dialogue_Marita_FirstMeet_03v1_Marita","Тогда учти, что лучше не высовываться лишний раз.",""
"Dialogue_Marita_FirstMeet_03v2_Marita","Я бы на это не ставила. У тебя проблемы с самомнением. И с геометрией.",""
"Dialogue_Marita_FirstMeet_03v3_Marita","Кому как. Лягушки в этом болоте со мной не ссорятся.",""
"Dialogue_Marita_FirstMeet_04_Marita","Я Марита Суарес. Запрявляю товарами по эту сторону Атлантики. Кто-то нас называет контрабандистами, лично я предпочитаю говорить – находчивые торговцы. ",""
"Dialogue_Marita_FirstMeet_05_Marita","Если надо найти что-то уникальное, достать товары из метрополии по бросовой цене или же сбыть груз сомнительного происхождения – мы твои ребята.",""
"Dialogue_Marita_FirstMeet_06_Marita","Как видишь, настроение в лагере хуже некуда. Раньше его только Хорниголд портил своими проповедями во славу кодекса.",""
"Dialogue_Marita_FirstMeet_07_Marita","Но с ним хотя бы договориться можно было. С Черной Бородой договариваться бесполезно.",""
"Dialogue_Marita_AskQuestion_Intro_01_Player","У меня есть к тебе пара вопросов.",""
"Dialogue_Marita_AskQuestion_Intro_02_Marita","Ответов не обещаю.",""
"Dialogue_Marita_AskQuestion_Leave_01_Player","Пока это все...",""
"Dialogue_Marita_AskQuestion_Leave_02_Marita","Отлично. Время – деньги.",""
"Dialogue_Marita_AskQuestion_AboutSmugglers_01_Player","Чем сейчас занимаются контрабандисты?",""
"Dialogue_Marita_AskQuestion_AboutSmugglers_02_Marita","Ввозим на Тортугу все, что плохо лежало в других местах, или то, на что ханжи из Старого Света взвинтили цены. У нас дешевле.",""
"Dialogue_Marita_AskQuestion_AboutSmugglers_03_Marita","Правда сейчас куда ни плюнь – везде проклятые чернобородцы. Схроны разграблены, с поставками совсем тухло.",""
"Dialogue_Marita_AskQuestion_AboutSmugglers_04_Marita","Приходится самой волчком крутиться и пинать ребят, чтоб не расслаблялись.",""
"Dialogue_Marita_AskQuestion_AboutOtherFactions_01_Player","Что скажешь о других жителях архипелага?",""
"Dialogue_Marita_AskQuestion_AboutOtherFactions_02_Marita","С буканьерами договариваться легко. Но им много не нужно: бутылка рома за двойную цену да порох.",""
"Dialogue_Marita_AskQuestion_AboutOtherFactions_03_Marita","С Братством сложнее. Зануда Хорниголд вечно трындит про кодекс, свободу и общее дело. Хочет металл за бесценок получать. Да еще и недоплачивает!",""
"Dialogue_Marita_AskQuestion_AboutOtherFactions_04_Marita","¡Tonto! Его свобода мои карманы не наполнит.",""
"Dialogue_Marita_AskQuestion_AboutOtherFactions_05_Marita","С губернатором было приятно иметь дело: он за работу приплачивал. Теперь у жителей за главного Чарли Шарп. Он толковый моряк, но прибыли с него как с козла молока.",""
"Dialogue_Marita_AskQuestion_AboutMarita_01_Player","Расскажи о себе.",""
"Dialogue_Marita_AskQuestion_AboutMarita_02_Marita","Слушай, приятель. Я всегда готова заключить взаимовыгодную сделку.",""
"Dialogue_Marita_AskQuestion_AboutMarita_03_Marita","Но если меня кто-то обманет, я его убью, порву на куски, сожгу, прах закопаю и заставлю собаку помочиться на это место. Comprendes?",""
"Dialogue_LongBen_HelpingSmugglers_Part1_01_Player","Тебя беспокоит что-то, кроме мертвецов и пиратов? <img id=\""Quest\""/>",""
"Dialogue_LongBen_HelpingSmugglers_Part1_02_Ben","Прокисшее вино и сохранность столов во время драк. Впрочем, со столами проблем нет: я всегда могу заставить дебоширов сколотить новые.",""
"Dialogue_LongBen_HelpingSmugglers_Part1_03_Ben","С вином ситуация хуже. Мои бочки пустеют, а поставщики не торопятся везти новые.",""
"Dialogue_LongBen_HelpingSmugglers_Part1_04_Ben","Выясни, пожалуйста, что случилось с поставками, а то есть шанс, что таверна останется без вина, а я - без своей любимой выпивки.",""
"Dialogue_Marita_HelpingSmugglers_Part2_01_Player","Долговязый Бен хотел узнать, почему задерживаются поставки. <img id=\""Quest\""/>",""
"Dialogue_Marita_HelpingSmugglers_Part2_02_Marita","У нас в каждой гавани то чернобородцы, то ходячие мертвецы, а этот старик беспокоится о своих бутылках? Viejo tonto!",""
"Dialogue_Marita_HelpingSmugglers_Part2_03_Marita","Если можешь, проверь, где пропадает мой корабль. На него могли напасть. Хотя с моих бездельников станется выхлебать все вино в одиночку, застрять на мели и свалить вину на пиратов.",""
"Dialogue_Marita_HelpingSmugglers_Part2_04_Marita","Шкуру с них спущу, если узнаю, что побросали товар и сбежали, поджав хвосты, как трусы.",""
"Dialogue_Marita_HelpingSmugglers_Part3_01_Player","На твоем корабле побывали чернобородцы. <img id=\""Quest\""/>",""
"Dialogue_Marita_HelpingSmugglers_Part3_02_Marita","¡Maldita sea! Так и знала, что нужно было отправить сопровождение.",""
"Dialogue_Marita_HelpingSmugglers_Part3_03v1_Player","Возможно, еще не все потеряно. ",""
"Dialogue_Marita_HelpingSmugglers_Part3_03v2_Player","Если пираты нацелились на твой корабль, сопровождение его бы не спасло.",""
"Dialogue_Marita_HelpingSmugglers_Part3_03v3_Player","Да, глупо было везти важный груз без охраны.",""
"Dialogue_Marita_HelpingSmugglers_Part3_04v2_Marita","Конвой бы отвлек пиратов на себя и дал бы кораблю время, чтобы смыться.",""
"Dialogue_Marita_HelpingSmugglers_Part3_05_Marita","Я тут подумала... шанс вернуть товар у нас еще есть, хоть и маленький.",""
"Dialogue_Marita_HelpingSmugglers_Part3_06_Marita","Кроме Бена, точно такое же вино заказывал один из засранцев Черной Бороды – Эдди Лоу. Пока все на полетело к чертям, я сама организовала для него пару поставок.",""
"Dialogue_Marita_HelpingSmugglers_Part3_07_Marita","Наверняка мерзавец пронюхал, где пролегают наши маршруты, и устроил засаду.",""
"Dialogue_Marita_HelpingSmugglers_Part3_08_Marita","Если товар у него, то откупоривать бутылки сразу Эдди не станет: он – ценитель, а не выпивоха.",""
"Dialogue_Marita_HelpingSmugglers_Part3_09_Marita","Его лагерь вроде бы где-то в Предгорьях. Попробуешь навестить его, amigo?",""
"Dialogue_Marita_HelpingSmugglers_Part3_10_Marita","Если товара у него не окажется... ну, там разберемся. Чем меньше пиратов, тем лучше! ",""
"Dialogue_Marita_HelpingSmugglers_Part4_01_Player","Твои бутылки в порядке, они действительно были у Эдди Лоу. Пираты не успели их вскрыть. <img id=\""Quest\""/>",""
"Dialogue_Marita_HelpingSmugglers_Part4_02_Marita","А на тебя можно положиться, да? Чертов Бен! Никогда не ошибается в людях.",""
"Dialogue_Marita_HelpingSmugglers_Part4_03_Marita","Старику его вино сама доставлю. Не понимаю, что он нашел в этой кислятине.",""
"Dialogue_Marita_HelpingSmugglers_Part4_04_Marita","За помощь с меня причитается, приятель.",""
"Dialogue_EmptyBoxes_HelpingSmugglers_QuestCompleted","В трюме сыро и пусто.",""
"Dialogue_EmptyBoxes_HelpingSmugglers_01","Пираты успели обчистить корабль и избавиться от команды, оставив после себя пустой трюм и стойкий запах крови, въевшийся в доски.",""
"Dialogue_BenjaminHornigold_Greeting_Benjamin","Не люблю ходить вокруг да около. Зачем ты здесь?",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_01_Benjamin","Обычно я знаю всех, кто причаливает к этому берегу. Но тебя вижу впервые.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_02_Benjamin","Это твоя красавица здесь бросила якорь? Хороший корабль. Удивительно, что пираты его еще не потопили.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_03v1_Player","Мне недавно удалось его отремонтировать.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_03v2_Player","Корабль мой. И он не продается.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_03v3_Player","Чернобородцам со мной не справиться.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_04v1_Benjamin","Результат радует глаз.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_04v2_Benjamin","Смелое заявление, когда тебя превосходят числом.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_04v3_Benjamin","Для твоего же блага, надеюсь, что это не обычная похвальба.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_05v2_Benjamin","Но мы здесь чтим Кодекс. И если ты не из людей Тича, то судно останется при тебе.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_06_Benjamin","Меня зовут капитан Бенджамин Хорниголд. Я глава Берегового Братства и тот, кто тщательно следит за соблюдением нашего Кодекса.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_07_Benjamin","Сейчас для нас настали тяжелые времена. Из-за непомерных амбиций Черной Бороды все свободные моряки Вест-Индии оказались под угрозой.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_08_Benjamin","От моего флота остались одни ошметки, а корабли Стида Боннета добивают всех, кого видят в подзорную трубу.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_09_Benjamin","Твой корабль на плаву, а в борьбе с Боннетом нам пригодится любая помощь. От мерзавца необходимо избавиться.",""
"Dialogue_BenjaminHornigold_HelpingBrethren_Part1_10v1_Player","Еще один способ насолить пиратам? Я в деле!",""
